C/A,Unit,SCP,Line Name,Division,Date,Time,Description,Entries,Exits                                                     
N525,R142,01-00-01,FJMZ,IND,01/30/2022,08:00:00,REGULAR,439313,444495
N525,R142,01-00-01,FJMZ,IND,01/30/2022,12:00:00,REGULAR,439346,444582
N525,R142,01-00-01,FJMZ,IND,01/30/2022,16:00:00,REGULAR,439415,444756
N525,R142,01-00-01,FJMZ,IND,01/30/2022,20:00:00,REGULAR,439496,444899
N525,R142,01-00-02,FJMZ,IND,01/30/2022,00:00:00,REGULAR,8855882,8033109
N525,R142,01-00-02,FJMZ,IND,01/30/2022,04:00:00,REGULAR,8855914,8033148
N525,R142,01-00-02,FJMZ,IND,01/30/2022,08:00:00,REGULAR,8855930,8033173
N525,R142,01-00-02,FJMZ,IND,01/30/2022,12:00:00,REGULAR,8855966,8033278
N525,R142,01-00-02,FJMZ,IND,01/30/2022,16:00:00,REGULAR,8856046,8033459
N525,R142,01-00-02,FJMZ,IND,01/30/2022,20:00:00,REGULAR,8856134,8033642
N525,R142,01-00-03,FJMZ,IND,01/30/2022,00:00:00,REGULAR,5342339,4683215
N525,R142,01-00-03,FJMZ,IND,01/30/2022,04:00:00,REGULAR,5342384,4683265
N525,R142,01-00-03,FJMZ,IND,01/30/2022,08:00:00,REGULAR,5342398,4683295
N525,R142,01-00-03,FJMZ,IND,01/30/2022,12:00:00,REGULAR,5342426,4683404
N525,R142,01-00-03,FJMZ,IND,01/30/2022,16:00:00,REGULAR,5342501,4683645
N525,R142,01-00-03,FJMZ,IND,01/30/2022,20:00:00,REGULAR,5342591,4683855
N525,R142,01-00-04,FJMZ,IND,01/30/2022,00:00:00,REGULAR,14365960,12224357
N525,R142,01-00-04,FJMZ,IND,01/30/2022,04:00:00,REGULAR,14366006,12224448
N525,R142,01-00-04,FJMZ,IND,01/30/2022,08:00:00,REGULAR,14366022,12224497
N525,R142,01-00-04,FJMZ,IND,01/30/2022,12:00:00,REGULAR,14366072,12224661
N525,R142,01-00-04,FJMZ,IND,01/30/2022,16:00:00,REGULAR,14366226,12224974
N525,R142,01-00-04,FJMZ,IND,01/30/2022,20:00:00,REGULAR,14366374,12225229
N526,R142,02-00-00,FJMZ,IND,01/30/2022,00:00:00,REGULAR,142141,378272
N526,R142,02-00-00,FJMZ,IND,01/30/2022,04:00:00,REGULAR,142163,378325
N526,R142,02-00-00,FJMZ,IND,01/30/2022,08:00:00,REGULAR,142171,378363
N526,R142,02-00-00,FJMZ,IND,01/30/2022,12:00:00,REGULAR,142195,378527
N526,R142,02-00-00,FJMZ,IND,01/30/2022,16:00:00,REGULAR,142253,378842
N526,R142,02-00-00,FJMZ,IND,01/30/2022,20:00:00,REGULAR,142324,379147
N526,R142,02-00-01,FJMZ,IND,01/30/2022,00:00:00,REGULAR,3860891,3097161
N526,R142,02-00-01,FJMZ,IND,01/30/2022,04:00:00,REGULAR,3860915,3097190
N526,R142,02-00-01,FJMZ,IND,01/30/2022,08:00:00,REGULAR,3860919,3097203
N526,R142,02-00-01,FJMZ,IND,01/30/2022,12:00:00,REGULAR,3860951,3097269
N526,R142,02-00-01,FJMZ,IND,01/30/2022,16:00:00,REGULAR,3861027,3097416
N526,R142,02-00-01,FJMZ,IND,01/30/2022,20:00:00,REGULAR,3861096,3097573
N526,R142,02-00-02,FJMZ,IND,01/30/2022,00:00:00,REGULAR,2193952,1442372
N526,R142,02-00-02,FJMZ,IND,01/30/2022,04:00:00,REGULAR,2193977,1442384
N526,R142,02-00-02,FJMZ,IND,01/30/2022,08:00:00,REGULAR,2193993,1442403
N526,R142,02-00-02,FJMZ,IND,01/30/2022,12:00:00,REGULAR,2194029,1442464
N526,R142,02-00-02,FJMZ,IND,01/30/2022,16:00:00,REGULAR,2194103,1442624
N526,R142,02-00-02,FJMZ,IND,01/30/2022,20:00:00,REGULAR,2194193,1442716
N526,R142,02-00-03,FJMZ,IND,01/30/2022,00:00:00,REGULAR,1740229,888472
N526,R142,02-00-03,FJMZ,IND,01/30/2022,04:00:00,REGULAR,1740245,888493
N526,R142,02-00-03,FJMZ,IND,01/30/2022,08:00:00,REGULAR,1740258,888504
N526,R142,02-00-03,FJMZ,IND,01/30/2022,12:00:00,REGULAR,1740308,888546
N526,R142,02-00-03,FJMZ,IND,01/30/2022,16:00:00,REGULAR,1740407,888667
N526,R142,02-00-03,FJMZ,IND,01/30/2022,20:00:00,REGULAR,1740514,888736
N526,R142,02-00-04,FJMZ,IND,01/30/2022,00:00:00,REGULAR,278845,111075
N526,R142,02-00-04,FJMZ,IND,01/30/2022,04:00:00,REGULAR,278866,111080
N526,R142,02-00-04,FJMZ,IND,01/30/2022,08:00:00,REGULAR,278871,111086
N526,R142,02-00-04,FJMZ,IND,01/30/2022,12:00:00,REGULAR,278921,111118
N526,R142,02-00-04,FJMZ,IND,01/30/2022,16:00:00,REGULAR,279064,111183
N526,R142,02-00-04,FJMZ,IND,01/30/2022,20:00:00,REGULAR,279212,111242
N526,R142,02-06-00,FJMZ,IND,01/30/2022,00:00:00,REGULAR,386641,661185
N526,R142,02-06-00,FJMZ,IND,01/30/2022,04:00:00,REGULAR,386641,661191
N526,R142,02-06-00,FJMZ,IND,01/30/2022,08:00:00,REGULAR,386641,661192
N526,R142,02-06-00,FJMZ,IND,01/30/2022,12:00:00,REGULAR,386642,661199
N526,R142,02-06-00,FJMZ,IND,01/30/2022,16:00:00,REGULAR,386645,661240
N526,R142,02-06-00,FJMZ,IND,01/30/2022,20:00:00,REGULAR,386647,661259
N526,R142,02-06-01,FJMZ,IND,01/30/2022,00:00:00,REGULAR,1426120,3677025
N526,R142,02-06-01,FJMZ,IND,01/30/2022,04:00:00,REGULAR,1426122,3677048
N526,R142,02-06-01,FJMZ,IND,01/30/2022,08:00:00,REGULAR,1426128,3677058
N526,R142,02-06-01,FJMZ,IND,01/30/2022,12:00:00,REGULAR,1426143,3677112
N526,R142,02-06-01,FJMZ,IND,01/30/2022,16:00:00,REGULAR,1426187,3677304
N526,R142,02-06-01,FJMZ,IND,01/30/2022,20:00:00,REGULAR,1426221,3677384
N537,R258,00-00-00,DFGMNR,IND,01/30/2022,03:00:00,REGULAR,7734669,17139303
N537,R258,00-00-00,DFGMNR,IND,01/30/2022,07:00:00,REGULAR,7734681,17139320
N537,R258,00-00-00,DFGMNR,IND,01/30/2022,11:00:00,REGULAR,7734714,17139425
N537,R258,00-00-00,DFGMNR,IND,01/30/2022,15:00:00,REGULAR,7734785,17139652
N537,R258,00-00-00,DFGMNR,IND,01/30/2022,19:00:00,REGULAR,7734856,17139893
N537,R258,00-00-00,DFGMNR,IND,01/30/2022,23:00:00,REGULAR,7734885,17140052
N537,R258,00-00-01,DFGMNR,IND,01/30/2022,03:00:00,REGULAR,1109552,1925520
N537,R258,00-00-01,DFGMNR,IND,01/30/2022,07:00:00,REGULAR,1109556,1925522
N537,R258,00-00-01,DFGMNR,IND,01/30/2022,11:00:00,REGULAR,1109565,1925567
N537,R258,00-00-01,DFGMNR,IND,01/30/2022,15:00:00,REGULAR,1109595,1925659
N537,R258,00-00-01,DFGMNR,IND,01/30/2022,19:00:00,REGULAR,1109636,1925762
N537,R258,00-00-01,DFGMNR,IND,01/30/2022,23:00:00,REGULAR,1109644,1925826
N537,R258,00-03-00,DFGMNR,IND,01/30/2022,03:00:00,REGULAR,7619119,4980373
N537,R258,00-03-00,DFGMNR,IND,01/30/2022,07:00:00,REGULAR,7619125,4980383
N537,R258,00-03-00,DFGMNR,IND,01/30/2022,11:00:00,REGULAR,7619140,4980409
N537,R258,00-03-00,DFGMNR,IND,01/30/2022,15:00:00,REGULAR,7619198,4980473
N537,R258,00-03-00,DFGMNR,IND,01/30/2022,19:00:00,REGULAR,7619252,4980543
N537,R258,00-03-00,DFGMNR,IND,01/30/2022,23:00:00,REGULAR,7619270,4980568
N537,R258,00-03-01,DFGMNR,IND,01/30/2022,03:00:00,REGULAR,12681740,6984603
N537,R258,00-03-01,DFGMNR,IND,01/30/2022,07:00:00,REGULAR,12681742,6984621
N537,R258,00-03-01,DFGMNR,IND,01/30/2022,11:00:00,REGULAR,12681766,6984682
N537,R258,00-03-01,DFGMNR,IND,01/30/2022,15:00:00,REGULAR,12681811,6984781
N537,R258,00-03-01,DFGMNR,IND,01/30/2022,19:00:00,REGULAR,12681863,6984872
N537,R258,00-03-01,DFGMNR,IND,01/30/2022,23:00:00,REGULAR,12681894,6984923
R101,R001,02-00-00,1RW,IRT,01/30/2022,00:00:00,REGULAR,7258817,767680
R101,R001,02-00-00,1RW,IRT,01/30/2022,04:00:00,REGULAR,7258819,767727
R101,R001,02-00-00,1RW,IRT,01/30/2022,08:00:00,REGULAR,7258836,767765
R101,R001,02-00-00,1RW,IRT,01/30/2022,12:00:00,REGULAR,7258865,767843
R101,R001,02-00-00,1RW,IRT,01/30/2022,16:00:00,REGULAR,7258911,767971
R101,R001,02-00-00,1RW,IRT,01/30/2022,20:00:00,REGULAR,7258941,768093
R101,R001,02-00-01,1RW,IRT,01/30/2022,00:00:00,REGULAR,183465,133486
R101,R001,02-00-01,1RW,IRT,01/30/2022,04:00:00,REGULAR,183467,133499
R101,R001,02-00-01,1RW,IRT,01/30/2022,08:00:00,REGULAR,183489,133512
R101,R001,02-00-01,1RW,IRT,01/30/2022,12:00:00,REGULAR,183527,133545
R101,R001,02-00-01,1RW,IRT,01/30/2022,16:00:00,REGULAR,183596,133582
R101,R001,02-00-01,1RW,IRT,01/30/2022,20:00:00,REGULAR,183655,133611
R101,R001,02-00-02,1RW,IRT,01/30/2022,00:00:00,REGULAR,11787311,8473002
R101,R001,02-00-02,1RW,IRT,01/30/2022,04:00:00,REGULAR,11787315,8473005
R101,R001,02-00-02,1RW,IRT,01/30/2022,08:00:00,REGULAR,11787331,8473012
R101,R001,02-00-02,1RW,IRT,01/30/2022,12:00:00,REGULAR,11787355,8473030
R101,R001,02-00-02,1RW,IRT,01/30/2022,16:00:00,REGULAR,11787405,8473056
R101,R001,02-00-02,1RW,IRT,01/30/2022,20:00:00,REGULAR,11787449,8473079
R101,R001,02-00-03,1RW,IRT,01/30/2022,00:00:00,REGULAR,1589488,901518
R101,R001,02-00-03,1RW,IRT,01/30/2022,04:00:00,REGULAR,1589493,901528
R101,R001,02-00-03,1RW,IRT,01/30/2022,08:00:00,REGULAR,1589506,901531
R101,R001,02-00-03,1RW,IRT,01/30/2022,12:00:00,REGULAR,1589535,901569
R101,R001,02-00-03,1RW,IRT,01/30/2022,16:00:00,REGULAR,1589596,901595
R101,R001,02-00-03,1RW,IRT,01/30/2022,20:00:00,REGULAR,1589639,901625
R101,R001,02-00-04,1RW,IRT,01/30/2022,00:00:00,REGULAR,145822,172572
R101,R001,02-00-04,1RW,IRT,01/30/2022,04:00:00,REGULAR,145827,172582
R101,R001,02-00-04,1RW,IRT,01/30/2022,08:00:00,REGULAR,145850,172590
R101,R001,02-00-04,1RW,IRT,01/30/2022,12:00:00,REGULAR,145877,172632
R101,R001,02-00-04,1RW,IRT,01/30/2022,16:00:00,REGULAR,145917,172666
R101,R001,02-00-04,1RW,IRT,01/30/2022,20:00:00,REGULAR,145950,172719
R101,R001,02-00-05,1RW,IRT,01/30/2022,00:00:00,REGULAR,3332044,2467628
R101,R001,02-00-05,1RW,IRT,01/30/2022,04:00:00,REGULAR,3332047,2467640
R101,R001,02-00-05,1RW,IRT,01/30/2022,08:00:00,REGULAR,3332061,2467645
R101,R001,02-00-05,1RW,IRT,01/30/2022,12:00:00,REGULAR,3332093,2467691
R101,R001,02-00-05,1RW,IRT,01/30/2022,16:00:00,REGULAR,3332130,2467736
R101,R001,02-00-05,1RW,IRT,01/30/2022,20:00:00,REGULAR,3332161,2467774
R101,R001,02-00-06,1RW,IRT,01/30/2022,00:00:00,REGULAR,3511811,1741828
R101,R001,02-00-06,1RW,IRT,01/30/2022,04:00:00,REGULAR,3511814,1741836
R101,R001,02-00-06,1RW,IRT,01/30/2022,08:00:00,REGULAR,3511820,1741844
R101,R001,02-00-06,1RW,IRT,01/30/2022,12:00:00,REGULAR,3511836,1741872
R101,R001,02-00-06,1RW,IRT,01/30/2022,16:00:00,REGULAR,3511878,1741894
R101,R001,02-00-06,1RW,IRT,01/30/2022,20:00:00,REGULAR,3511907,1741923
R101,R001,02-00-07,1RW,IRT,01/30/2022,00:00:00,REGULAR,4906435,1425188
R101,R001,02-00-07,1RW,IRT,01/30/2022,04:00:00,REGULAR,4906443,1425191
R101,R001,02-00-07,1RW,IRT,01/30/2022,08:00:00,REGULAR,4906454,1425193
R101,R001,02-00-07,1RW,IRT,01/30/2022,12:00:00,REGULAR,4906479,1425204
R101,R001,02-00-07,1RW,IRT,01/30/2022,16:00:00,REGULAR,4906532,1425228
R101,R001,02-00-07,1RW,IRT,01/30/2022,20:00:00,REGULAR,4906572,1425247
R101,R001,02-00-08,1RW,IRT,01/30/2022,00:00:00,REGULAR,5045044,1140362
R101,R001,02-00-08,1RW,IRT,01/30/2022,04:00:00,REGULAR,5045047,1140368
R101,R001,02-00-08,1RW,IRT,01/30/2022,08:00:00,REGULAR,5045059,1140374
R101,R001,02-00-08,1RW,IRT,01/30/2022,12:00:00,REGULAR,5045073,1140388
R101,R001,02-00-08,1RW,IRT,01/30/2022,16:00:00,REGULAR,5045124,1140407
R101,R001,02-00-08,1RW,IRT,01/30/2022,20:00:00,REGULAR,5045174,1140419
R101,R001,02-02-00,1RW,IRT,01/30/2022,00:00:00,REGULAR,1552095,336514
R101,R001,02-02-00,1RW,IRT,01/30/2022,04:00:00,REGULAR,1552098,336515
R101,R001,02-02-00,1RW,IRT,01/30/2022,08:00:00,REGULAR,1552104,336516
R101,R001,02-02-00,1RW,IRT,01/30/2022,12:00:00,REGULAR,1552119,336551
R101,R001,02-02-00,1RW,IRT,01/30/2022,16:00:00,REGULAR,1552154,336582
R101,R001,02-02-00,1RW,IRT,01/30/2022,20:00:00,REGULAR,1552170,336598
R101,R001,02-02-01,1RW,IRT,01/30/2022,00:00:00,REGULAR,124010541,1856227
R101,R001,02-02-01,1RW,IRT,01/30/2022,04:00:00,REGULAR,124010541,1856233
R101,R001,02-02-01,1RW,IRT,01/30/2022,08:00:00,REGULAR,124010543,1856233
R101,R001,02-02-01,1RW,IRT,01/30/2022,12:00:00,REGULAR,124010553,1856243
R101,R001,02-02-01,1RW,IRT,01/30/2022,16:00:00,REGULAR,124010597,1856260
R101,R001,02-02-01,1RW,IRT,01/30/2022,20:00:00,REGULAR,124010628,1856275
R101,R001,02-02-02,1RW,IRT,01/30/2022,00:00:00,REGULAR,649249,139062
R101,R001,02-02-02,1RW,IRT,01/30/2022,04:00:00,REGULAR,649250,139064
R101,R001,02-02-02,1RW,IRT,01/30/2022,08:00:00,REGULAR,649252,139064
R101,R001,02-02-02,1RW,IRT,01/30/2022,12:00:00,REGULAR,649254,139111
R101,R001,02-02-02,1RW,IRT,01/30/2022,16:00:00,REGULAR,649304,139153
R101,R001,02-02-02,1RW,IRT,01/30/2022,20:00:00,REGULAR,649336,139175
R101,R001,02-03-00,1RW,IRT,01/30/2022,00:00:00,REGULAR,230699,220242
R101,R001,02-03-00,1RW,IRT,01/30/2022,04:00:00,REGULAR,230699,220243
R101,R001,02-03-00,1RW,IRT,01/30/2022,08:00:00,REGULAR,230699,220243
R101,R001,02-03-00,1RW,IRT,01/30/2022,12:00:00,REGULAR,230699,220251
R101,R001,02-03-00,1RW,IRT,01/30/2022,16:00:00,REGULAR,230714,220260
R101,R001,02-03-00,1RW,IRT,01/30/2022,20:00:00,REGULAR,230715,220265
R101,R001,02-03-01,1RW,IRT,01/30/2022,00:00:00,REGULAR,608305,240161
R101,R001,02-03-01,1RW,IRT,01/30/2022,04:00:00,REGULAR,608307,240165
R101,R001,02-03-01,1RW,IRT,01/30/2022,08:00:00,REGULAR,608308,240167
R101,R001,02-03-01,1RW,IRT,01/30/2022,12:00:00,REGULAR,608312,240250
R101,R001,02-03-01,1RW,IRT,01/30/2022,16:00:00,REGULAR,608351,240329
R101,R001,02-03-01,1RW,IRT,01/30/2022,20:00:00,REGULAR,608378,240374
R101,R001,02-03-02,1RW,IRT,01/30/2022,00:00:00,REGULAR,661500,2034066
R101,R001,02-03-02,1RW,IRT,01/30/2022,04:00:00,REGULAR,661501,2034080
R101,R001,02-03-02,1RW,IRT,01/30/2022,08:00:00,REGULAR,661503,2034093
R101,R001,02-03-02,1RW,IRT,01/30/2022,12:00:00,REGULAR,661507,2034227
R101,R001,02-03-02,1RW,IRT,01/30/2022,16:00:00,REGULAR,661547,2034365
R101,R001,02-03-02,1RW,IRT,01/30/2022,20:00:00,REGULAR,661569,2034444
R101,R001,02-06-00,1RW,IRT,01/30/2022,00:00:00,REGULAR,4291,0
R101,R001,02-06-00,1RW,IRT,01/30/2022,04:00:00,REGULAR,4291,0
R101,R001,02-06-00,1RW,IRT,01/30/2022,08:00:00,REGULAR,4292,0
R101,R001,02-06-00,1RW,IRT,01/30/2022,12:00:00,REGULAR,4294,0
R101,R001,02-06-00,1RW,IRT,01/30/2022,16:00:00,REGULAR,4298,0
R101,R001,02-06-00,1RW,IRT,01/30/2022,20:00:00,REGULAR,4300,0
R101,R001,02-06-01,1RW,IRT,01/30/2022,00:00:00,REGULAR,1,783
R101,R001,02-06-01,1RW,IRT,01/30/2022,04:00:00,REGULAR,1,784
R101,R001,02-06-01,1RW,IRT,01/30/2022,08:00:00,REGULAR,1,784
R101,R001,02-06-01,1RW,IRT,01/30/2022,12:00:00,REGULAR,1,785
R101,R001,02-06-01,1RW,IRT,01/30/2022,16:00:00,REGULAR,1,785
R101,R001,02-06-01,1RW,IRT,01/30/2022,20:00:00,REGULAR,1,785
R101,R001,02-06-02,1RW,IRT,01/30/2022,00:00:00,REGULAR,393445,0
R101,R001,02-06-02,1RW,IRT,01/30/2022,04:00:00,REGULAR,393445,0
R101,R001,02-06-02,1RW,IRT,01/30/2022,08:00:00,REGULAR,393445,0
R101,R001,02-06-02,1RW,IRT,01/30/2022,12:00:00,REGULAR,393445,0
R101,R001,02-06-02,1RW,IRT,01/30/2022,16:00:00,REGULAR,393445,0
R101,R001,02-06-02,1RW,IRT,01/30/2022,20:00:00,REGULAR,393446,0
R101,R001,02-06-03,1RW,IRT,01/30/2022,00:00:00,REGULAR,262144,65643
R101,R001,02-06-03,1RW,IRT,01/30/2022,04:00:00,REGULAR,262144,65643
R101,R001,02-06-03,1RW,IRT,01/30/2022,08:00:00,REGULAR,262144,65643
R101,R001,02-06-03,1RW,IRT,01/30/2022,12:00:00,REGULAR,262144,65643
R101,R001,02-06-03,1RW,IRT,01/30/2022,16:00:00,REGULAR,262144,65643
R101,R001,02-06-03,1RW,IRT,01/30/2022,20:00:00,REGULAR,262144,65643
R101,R001,02-06-04,1RW,IRT,01/30/2022,00:00:00,REGULAR,92,0
R101,R001,02-06-04,1RW,IRT,01/30/2022,04:00:00,REGULAR,92,0
R101,R001,02-06-04,1RW,IRT,01/30/2022,08:00:00,REGULAR,92,0
R101,R001,02-06-04,1RW,IRT,01/30/2022,12:00:00,REGULAR,92,0
R101,R001,02-06-04,1RW,IRT,01/30/2022,16:00:00,REGULAR,92,0
R101,R001,02-06-04,1RW,IRT,01/30/2022,20:00:00,REGULAR,92,0
R101,R001,02-06-05,1RW,IRT,01/30/2022,00:00:00,REGULAR,458752,113
R101,R001,02-06-05,1RW,IRT,01/30/2022,04:00:00,REGULAR,458752,113
R101,R001,02-06-05,1RW,IRT,01/30/2022,08:00:00,REGULAR,458752,113
R101,R001,02-06-05,1RW,IRT,01/30/2022,12:00:00,REGULAR,458752,113
R101,R001,02-06-05,1RW,IRT,01/30/2022,16:00:00,REGULAR,458752,113
R101,R001,02-06-05,1RW,IRT,01/30/2022,20:00:00,REGULAR,458752,113
R113,R028,01-01-00,2345ACJZ,IRT,01/30/2022,02:00:00,REGULAR,48719,40635
R113,R028,01-01-00,2345ACJZ,IRT,01/30/2022,06:00:00,REGULAR,48721,40639
R113,R028,01-01-00,2345ACJZ,IRT,01/30/2022,10:00:00,REGULAR,48730,40649
R113,R028,01-01-00,2345ACJZ,IRT,01/30/2022,14:00:00,REGULAR,48757,40656
R113,R028,01-01-00,2345ACJZ,IRT,01/30/2022,18:00:00,REGULAR,48774,40687
R113,R028,01-01-00,2345ACJZ,IRT,01/30/2022,22:00:00,REGULAR,48790,40703
R113,R028,01-01-01,2345ACJZ,IRT,01/30/2022,02:00:00,REGULAR,384487,473931
R113,R028,01-01-01,2345ACJZ,IRT,01/30/2022,06:00:00,REGULAR,384488,473935
R113,R028,01-01-01,2345ACJZ,IRT,01/30/2022,10:00:00,REGULAR,384506,473975
R113,R028,01-01-01,2345ACJZ,IRT,01/30/2022,14:00:00,REGULAR,384536,474033
R113,R028,01-01-01,2345ACJZ,IRT,01/30/2022,18:00:00,REGULAR,384570,474138
R113,R028,01-01-01,2345ACJZ,IRT,01/30/2022,22:00:00,REGULAR,384593,474183
R113,R028,01-04-00,2345ACJZ,IRT,01/30/2022,02:00:00,REGULAR,303561,392010
R113,R028,01-04-00,2345ACJZ,IRT,01/30/2022,06:00:00,REGULAR,303562,392015
R113,R028,01-04-00,2345ACJZ,IRT,01/30/2022,10:00:00,REGULAR,303576,392052
R113,R028,01-04-00,2345ACJZ,IRT,01/30/2022,14:00:00,REGULAR,303609,392119
R113,R028,01-04-00,2345ACJZ,IRT,01/30/2022,18:00:00,REGULAR,303643,392245
R113,R028,01-04-00,2345ACJZ,IRT,01/30/2022,22:00:00,REGULAR,303664,392315
R113,R028,01-04-01,2345ACJZ,IRT,01/30/2022,02:00:00,REGULAR,166991,105244
R113,R028,01-04-01,2345ACJZ,IRT,01/30/2022,06:00:00,REGULAR,166992,105246
R113,R028,01-04-01,2345ACJZ,IRT,01/30/2022,10:00:00,REGULAR,167003,105261
R113,R028,01-04-01,2345ACJZ,IRT,01/30/2022,14:00:00,REGULAR,167019,105283
R113,R028,01-04-01,2345ACJZ,IRT,01/30/2022,18:00:00,REGULAR,167041,105315
R113,R028,01-04-01,2345ACJZ,IRT,01/30/2022,22:00:00,REGULAR,167050,105333
R113,R028,01-06-00,2345ACJZ,IRT,01/30/2022,02:00:00,REGULAR,664,3270
R113,R028,01-06-00,2345ACJZ,IRT,01/30/2022,06:00:00,REGULAR,664,3270
R113,R028,01-06-00,2345ACJZ,IRT,01/30/2022,10:00:00,REGULAR,664,3270
R113,R028,01-06-00,2345ACJZ,IRT,01/30/2022,14:00:00,REGULAR,664,3270
R113,R028,01-06-00,2345ACJZ,IRT,01/30/2022,18:00:00,REGULAR,664,3270
R113,R028,01-06-00,2345ACJZ,IRT,01/30/2022,22:00:00,REGULAR,664,3270
R113,R028,01-06-01,2345ACJZ,IRT,01/30/2022,02:00:00,REGULAR,27526,27229
R113,R028,01-06-01,2345ACJZ,IRT,01/30/2022,06:00:00,REGULAR,27526,27229
R113,R028,01-06-01,2345ACJZ,IRT,01/30/2022,10:00:00,REGULAR,27526,27229
R113,R028,01-06-01,2345ACJZ,IRT,01/30/2022,14:00:00,REGULAR,27526,27229
R113,R028,01-06-01,2345ACJZ,IRT,01/30/2022,18:00:00,REGULAR,27526,27229
R113,R028,01-06-01,2345ACJZ,IRT,01/30/2022,22:00:00,REGULAR,27526,27229
R113,R028,01-06-02,2345ACJZ,IRT,01/30/2022,02:00:00,REGULAR,2067444,912507
R113,R028,01-06-02,2345ACJZ,IRT,01/30/2022,06:00:00,REGULAR,2067444,912507
R113,R028,01-06-02,2345ACJZ,IRT,01/30/2022,10:00:00,REGULAR,2067444,912507
R113,R028,01-06-02,2345ACJZ,IRT,01/30/2022,14:00:00,REGULAR,2067444,912507
R113,R028,01-06-02,2345ACJZ,IRT,01/30/2022,18:00:00,REGULAR,2067444,912507
R113,R028,01-06-02,2345ACJZ,IRT,01/30/2022,22:00:00,REGULAR,2067444,912507
R113,R028,01-06-03,2345ACJZ,IRT,01/30/2022,02:00:00,REGULAR,12047,4317
R113,R028,01-06-03,2345ACJZ,IRT,01/30/2022,06:00:00,REGULAR,12047,4317
R113,R028,01-06-03,2345ACJZ,IRT,01/30/2022,10:00:00,REGULAR,12047,4317
R113,R028,01-06-03,2345ACJZ,IRT,01/30/2022,14:00:00,REGULAR,12047,4317
R113,R028,01-06-03,2345ACJZ,IRT,01/30/2022,18:00:00,REGULAR,12047,4317
R113,R028,01-06-03,2345ACJZ,IRT,01/30/2022,22:00:00,REGULAR,12047,4317
R114,R028,02-00-00,2345ACJZ,IRT,01/30/2022,02:00:00,REGULAR,2249603,387215
R114,R028,02-00-00,2345ACJZ,IRT,01/30/2022,06:00:00,REGULAR,2249604,387220
R114,R028,02-00-00,2345ACJZ,IRT,01/30/2022,10:00:00,REGULAR,2249620,387284
R114,R028,02-00-00,2345ACJZ,IRT,01/30/2022,14:00:00,REGULAR,2249635,387380
R114,R028,02-00-00,2345ACJZ,IRT,01/30/2022,18:00:00,REGULAR,2249656,387556
R114,R028,02-00-00,2345ACJZ,IRT,01/30/2022,22:00:00,REGULAR,2249669,387660
R114,R028,02-00-01,2345ACJZ,IRT,01/30/2022,02:00:00,REGULAR,1146805,1061849
R114,R028,02-00-01,2345ACJZ,IRT,01/30/2022,06:00:00,REGULAR,1146806,1061850
R114,R028,02-00-01,2345ACJZ,IRT,01/30/2022,10:00:00,REGULAR,1146814,1061862
R114,R028,02-00-01,2345ACJZ,IRT,01/30/2022,14:00:00,REGULAR,1146819,1061891
R114,R028,02-00-01,2345ACJZ,IRT,01/30/2022,18:00:00,REGULAR,1146829,1061939
R114,R028,02-00-01,2345ACJZ,IRT,01/30/2022,22:00:00,REGULAR,1146843,1061976
R114,R028,02-00-02,2345ACJZ,IRT,01/30/2022,02:00:00,REGULAR,901300,1718003
R114,R028,02-00-02,2345ACJZ,IRT,01/30/2022,06:00:00,REGULAR,901300,1718006
R114,R028,02-00-02,2345ACJZ,IRT,01/30/2022,10:00:00,REGULAR,901302,1718021
R114,R028,02-00-02,2345ACJZ,IRT,01/30/2022,14:00:00,REGULAR,901305,1718056
R114,R028,02-00-02,2345ACJZ,IRT,01/30/2022,18:00:00,REGULAR,901310,1718120
R114,R028,02-00-02,2345ACJZ,IRT,01/30/2022,22:00:00,REGULAR,901315,1718173
R114,R028,02-00-03,2345ACJZ,IRT,01/30/2022,02:00:00,REGULAR,1240615,2753475
R114,R028,02-00-03,2345ACJZ,IRT,01/30/2022,06:00:00,REGULAR,1240615,2753476
R114,R028,02-00-03,2345ACJZ,IRT,01/30/2022,10:00:00,REGULAR,1240618,2753495
R114,R028,02-00-03,2345ACJZ,IRT,01/30/2022,14:00:00,REGULAR,1240620,2753564
R114,R028,02-00-03,2345ACJZ,IRT,01/30/2022,18:00:00,REGULAR,1240625,2753665
R114,R028,02-00-03,2345ACJZ,IRT,01/30/2022,22:00:00,REGULAR,1240630,2753728
R143,R032,02-00-00,1237ACENQRSW,IRT,01/30/2022,03:00:00,REGULAR,3248841,6239102
R143,R032,02-00-00,1237ACENQRSW,IRT,01/30/2022,07:00:00,REGULAR,3248847,6239118
R143,R032,02-00-00,1237ACENQRSW,IRT,01/30/2022,11:00:00,REGULAR,3248885,6239227
R143,R032,02-00-00,1237ACENQRSW,IRT,01/30/2022,15:00:00,REGULAR,3248935,6239431
R143,R032,02-00-00,1237ACENQRSW,IRT,01/30/2022,19:00:00,REGULAR,3248987,6239623
R143,R032,02-00-00,1237ACENQRSW,IRT,01/30/2022,23:00:00,REGULAR,3249023,6239688
R143,R032,02-00-01,1237ACENQRSW,IRT,01/30/2022,03:00:00,REGULAR,549291,1115617
R143,R032,02-00-01,1237ACENQRSW,IRT,01/30/2022,07:00:00,REGULAR,549299,1115632
